"","preu","area","qual.total","condicio.total","any","carrer","tipus","garatge.cotxes","garatge.area","aire"
"2736",143000,923,6,5,1980,"Pave","TwnhsE",1,264,"Y"
"2737",138800,1096,5,5,1969,"Pave","1Fam",1,299,"Y"
"2738",285000,1668,9,5,2002,"Pave","1Fam",3,702,"Y"
"2739",144000,1690,7,6,1916,"Pave","1Fam",1,225,"Y"
"2740",203000,1326,6,5,2005,"Pave","1Fam",2,388,"Y"
"2741",192500,1776,7,5,2002,"Pave","1Fam",2,474,"Y"
"2742",179400,1476,7,5,2007,"Pave","1Fam",2,552,"Y"
"2743",139000,1566,5,7,1924,"Pave","1Fam",2,450,"Y"
"2744",129850,1601,5,7,1925,"Pave","1Fam",0,0,"Y"
"2745",279500,1828,8,5,2002,"Pave","1Fam",2,523,"Y"
"2746",318000,1734,8,5,2007,"Pave","1Fam",3,928,"Y"
"2747",143000,1456,6,6,1975,"Pave","TwnhsE",2,460,"Y"
"2748",148500,1055,7,6,1977,"Pave","Twnhs",2,440,"Y"
"2749",160000,1882,6,7,1981,"Pave","Duplex",2,612,"Y"
"2750",93900,1092,4,6,1970,"Pave","TwnhsE",0,0,"Y"
"2751",129500,2058,6,5,1917,"Pave","1Fam",2,396,"N"
"2752",124500,1358,5,7,1930,"Pave","1Fam",1,336,"Y"
"2753",152500,1160,5,6,1968,"Pave","1Fam",1,257,"Y"
"2754",180500,1425,6,5,1964,"Pave","1Fam",2,576,"Y"
"2755",130000,1287,5,5,1992,"Pave","1Fam",2,440,"Y"
"2756",294323,2318,7,5,2005,"Pave","1Fam",2,541,"Y"
"2757",372397,1792,9,5,2005,"Pave","1Fam",3,925,"Y"
"2758",129000,936,5,7,1956,"Pave","1Fam",1,308,"Y"
"2759",214000,1535,7,5,2004,"Pave","1Fam",2,532,"Y"
"2760",87000,765,4,7,1925,"Pave","1Fam",1,200,"N"
"2761",248000,2285,8,5,2000,"Pave","1Fam",3,648,"Y"
"2762",152000,1242,5,5,1960,"Pave","1Fam",1,324,"Y"
"2763",111500,1657,4,6,1920,"Pave","1Fam",1,162,"N"
"2764",135000,864,5,8,1961,"Pave","1Fam",1,420,"Y"
"2765",174000,1324,7,6,1976,"Pave","1Fam",2,585,"Y"
"2766",160000,1126,5,5,1977,"Pave","1Fam",2,484,"Y"
"2767",89000,948,6,5,1972,"Pave","Twnhs",1,264,"Y"
"2768",169985,1492,7,5,2006,"Pave","1Fam",2,440,"Y"
"2769",80000,1006,5,3,1959,"Pave","1Fam",0,0,"Y"
"2770",198000,1938,5,6,1937,"Pave","1Fam",1,240,"Y"
"2771",118000,1128,5,5,1954,"Pave","1Fam",1,286,"Y"
"2772",382500,2200,8,5,2003,"Pave","1Fam",3,685,"Y"
"2773",255000,2422,6,7,1954,"Pave","1Fam",2,527,"Y"
"2774",50138,952,4,7,1896,"Grvl","1Fam",1,330,"Y"
"2775",35000,498,2,3,1922,"Pave","1Fam",1,216,"N"
"2776",127500,1609,6,8,1910,"Pave","1Fam",1,228,"Y"
"2777",293000,1740,7,5,2006,"Pave","1Fam",3,874,"Y"
"2778",193000,1812,7,5,2004,"Pave","1Fam",2,478,"Y"
"2779",128000,1067,4,7,1950,"Pave","1Fam",2,436,"Y"
"2780",321000,2494,8,5,1994,"Pave","1Fam",3,803,"Y"
"2781",128500,864,5,7,1972,"Pave","1Fam",1,288,"Y"
"2782",209500,2068,7,7,1922,"Pave","1Fam",1,315,"N"
"2783",148000,1032,6,6,1978,"Pave","1Fam",2,564,"Y"
"2784",386250,2392,10,5,2003,"Pave","1Fam",3,968,"Y"
"2785",173000,1217,7,5,1990,"Pave","1Fam",2,497,"Y"
"2786",129500,1475,5,7,1976,"Pave","TwnhsE",1,336,"Y"
"2787",171500,1341,7,5,1990,"Pave","1Fam",2,506,"Y"
"2788",110000,1196,6,8,1920,"Pave","1Fam",2,528,"Y"
"2789",170000,2014,7,5,2003,"Pave","1Fam",2,486,"Y"
"2790",133000,767,7,5,1998,"Pave","TwnhsE",1,367,"Y"
"2791",158000,2119,6,6,1972,"Pave","1Fam",2,583,"Y"
"2792",160000,1145,7,5,2006,"Pave","TwnhsE",2,437,"Y"
"2793",118500,936,5,5,1967,"Pave","1Fam",1,384,"Y"
"2794",143000,1214,5,5,1967,"Pave","1Fam",1,318,"Y"
"2795",130000,1352,5,4,1958,"Pave","1Fam",1,288,"Y"
"2796",160000,1479,7,8,1926,"Pave","1Fam",1,312,"Y"
"2797",252000,2385,7,5,1998,"Pave","1Fam",3,600,"Y"
"2798",84900,930,4,7,1946,"Pave","1Fam",1,308,"Y"
"2799",197000,1909,7,5,2002,"Pave","1Fam",2,529,"Y"
"2800",281500,1818,8,5,2007,"Pave","1Fam",3,774,"Y"
"2801",241500,1872,7,5,1988,"Pave","1Fam",2,604,"Y"
"2802",103000,1208,4,5,1925,"Pave","1Fam",2,539,"Y"
"2803",75000,1162,3,5,1930,"Pave","1Fam",1,258,"Y"
"2804",118500,1216,5,5,1947,"Pave","1Fam",1,336,"Y"
"2805",177500,1573,6,5,2000,"Pave","Twnhs",2,440,"Y"
"2806",128000,1362,6,8,1920,"Pave","1Fam",2,502,"Y"
"2807",129500,988,5,4,1962,"Pave","1Fam",2,624,"Y"
"2808",315000,1838,9,5,2006,"Pave","1Fam",3,765,"Y"
"2809",121000,1273,4,7,1910,"Pave","1Fam",1,275,"N"
"2810",135000,1105,6,6,1957,"Pave","1Fam",1,308,"Y"
"2811",275000,1696,8,5,2008,"Pave","1Fam",3,972,"Y"
"2812",155000,1094,6,5,1953,"Pave","1Fam",2,495,"Y"
"2813",148000,1194,6,6,1959,"Pave","1Fam",1,312,"Y"
"2814",90500,1092,4,7,1970,"Pave","Twnhs",0,0,"Y"
"2815",160000,1750,6,7,1940,"Pave","1Fam",1,423,"Y"
"2816",119000,904,6,7,1926,"Pave","1Fam",1,180,"Y"
"2817",93500,1248,5,7,1920,"Pave","Duplex",0,0,"N"
"2818",181000,1690,6,5,2000,"Pave","1Fam",2,463,"Y"
"2819",109900,1196,4,7,1916,"Pave","1Fam",2,440,"Y"
"2820",139000,1044,5,6,1968,"Pave","1Fam",2,372,"Y"
"2821",120000,1045,7,6,1962,"Pave","1Fam",2,528,"Y"
"2822",110500,1103,6,6,1925,"Pave","1Fam",2,440,"Y"
"2823",179900,1234,8,5,2007,"Pave","1Fam",2,484,"Y"
"2824",200000,1652,6,7,1959,"Pave","1Fam",2,510,"Y"
"2825",185000,1644,6,5,1999,"Pave","1Fam",2,460,"Y"
"2826",186500,1792,6,5,2000,"Pave","1Fam",2,451,"Y"
"2827",259000,1822,8,5,2005,"Pave","1Fam",3,678,"Y"
"2828",94000,876,5,7,1951,"Pave","1Fam",2,576,"Y"
"2829",214000,1588,7,5,1999,"Pave","1Fam",2,472,"Y"
"2830",113000,1216,6,5,1969,"Pave","1Fam",1,336,"Y"
"2831",129000,1144,5,6,1956,"Pave","1Fam",1,596,"Y"
"2832",84500,754,6,8,1935,"Pave","2fmCon",0,0,"N"
"2833",124000,912,5,6,1964,"Pave","1Fam",0,0,"N"
"2834",175000,1464,5,6,1963,"Pave","1Fam",2,480,"Y"
"2835",91000,1077,3,4,1922,"Pave","1Fam",1,210,"N"
"2836",146000,1824,5,5,1957,"Pave","Duplex",2,484,"Y"
"2837",185900,1651,7,5,1999,"Pave","1Fam",2,450,"Y"
"2838",155000,990,5,7,1994,"Pave","1Fam",2,528,"Y"
"2839",217000,1494,6,5,1997,"Pave","1Fam",2,576,"Y"
"2840",192000,1430,6,5,1974,"Pave","1Fam",2,484,"Y"
"2841",79000,1440,5,4,1900,"Pave","1Fam",1,352,"N"
"2842",143500,951,6,9,1958,"Pave","1Fam",2,480,"Y"
